Row ID,Order ID,Order Date,Order Priority,Order Quantity,Target Profit,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Customer Name,State,Region,Customer Segment,Product Category,Product Sub-Category,Product Name,Product Container,Product Base Margin,Ship Date
8261,59072,25-May-09,Not Specified,2,-102.19,35.67,0.06,Regular Air,-112.19,20.99,2.5,Dianna Vittorini,California,West,Corporate,Technology,Telephones and Communication,Accessory37,Wrap Bag,0.81,27-May-09
8262,59072,25-May-09,Not Specified,38,1296.53,4191.56,0,Regular Air,1286.53,125.99,2.5,Dianna Vittorini,California,West,Corporate,Technology,Telephones and Communication,V2397,Small Box,0.58,27-May-09
8346,59652,27-Jan-11,Medium,17,-45.94,312.04,0.05,Regular Air,-55.94,20.99,0.99,Anna Chung,California,West,Home Office,Technology,Telephones and Communication,Accessory15,Small Pack,0.83,29-Jan-11
8371,59783,19-Aug-10,Low,36,-50.07,77.43,0.01,Regular Air,-60.07,2.08,2.56,Cindy Chapman,California,West,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Kleencut® Forged Office Shears by Acme United Corporation,Small Pack,0.55,24-Aug-10
30,195,27-Dec-10,Medium,34,270.87,1315.74,0.03,Regular Air,260.87,36.55,13.89,Brad Thomas,California,West,Home Office,Office Supplies,Pens & Art Supplies,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",Wrap Bag,0.41,29-Dec-10
32,224,17-Jun-09,Not Specified,25,-23.95,184.86,0.09,Regular Air,-33.95,7.38,5.21,Bart Folk,California,West,Corporate,Furniture,Office Furnishings,"Eldon® Expressions  Wood Desk Accessories, Oak",Small Box,0.56,18-Jun-09
33,224,17-Jun-09,Not Specified,44,-55.43,267.85,0.04,Regular Air,-65.43,5.98,5.15,Bart Folk,California,West,Corporate,Office Supplies,Paper,Xerox 193,Small Box,0.36,18-Jun-09
34,224,17-Jun-09,Not Specified,33,-139.92,528.5,0.04,Regular Air,-149.92,15.42,10.68,Bart Folk,California,West,Corporate,Office Supplies,Storage & Organization,"Decoflex Hanging Personal Folder File, Blue",Small Box,0.58,18-Jun-09
46,263,16-May-09,High,25,-126.25,136.77,0.09,Regular Air,-136.25,5.4,7.78,Paul Lucas,California,West,Corporate,Office Supplies,Binders and Binder Accessories,3M Organizer Strips,Small Box,0.37,17-May-09
60,353,30-Dec-10,Low,21,13.88,46.94,0.02,Regular Air,3.88,2.21,1,Dean Percer,California,West,Home Office,Office Supplies,Pens & Art Supplies,"Quartet Alpha® White Chalk, 12/Pack",Wrap Bag,0.38,1-Apr-11
70,417,5-Feb-09,Medium,39,8744.88,15260.78,0.07,Delivery Truck,8734.88,500.98,28.14,Robert Barroso,California,West,Small Business,Technology,Office Machines,"Hewlett-Packard cp1700 [D, PS] Series Color Inkjet Printers",Jumbo Drum,0.38,6-Feb-09
71,417,5-Feb-09,Medium,3,-160.98,540.41,0.1,Regular Air,-170.98,178.47,19.99,Robert Barroso,California,West,Small Business,Office Supplies,Storage & Organization,"Hot File® 7-Pocket, Floor Stand",Small Box,0.55,7-Feb-09
74,448,20-Aug-11,Medium,22,-274.63,1162.4,0.09,Regular Air,-284.63,65.99,19.99,Brad Thomas,California,West,Corporate,Technology,Telephones and Communication,iDENi80s,Small Box,0.59,22-Aug-11
137,871,14-Nov-11,Low,17,-24.97,104.94,0.06,Regular Air,-34.97,6.24,5.22,David Kendrick,California,West,Home Office,Furniture,Office Furnishings,Eldon Expressions Mahogany Wood Desk Collection,Small Box,0.6,14-Nov-11
145,929,1-Oct-12,High,21,-90.16,227.66,0.04,Regular Air,-100.16,10.97,6.5,Luke Foster,California,West,Corporate,Technology,Computer Peripherals,Micro Innovations 104 Keyboard,Small Box,0.64,4-Oct-12
146,929,1-Oct-12,High,39,-54.29,84.33,0.04,Regular Air,-64.29,2.08,2.56,Luke Foster,California,West,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Kleencut® Forged Office Shears by Acme United Corporation,Small Pack,0.55,3-Oct-12
156,967,20-Jun-12,Medium,6,-27.58,90.56,0.03,Regular Air,-37.58,13.99,7.51,Maureen Gastineau,California,West,Consumer,Technology,Office Machines,Sharp EL500L Fraction Calculator,Medium Box,0.39,22-Jun-12
157,967,20-Jun-12,Medium,42,512.42,1634.9,0.01,Regular Air,502.42,37.74,2.9,Maureen Gastineau,California,West,Consumer,Office Supplies,Pens & Art Supplies,Panasonic KP-150 Electric Pencil Sharpener,Small Pack,0.59,21-Jun-12
158,967,20-Jun-12,Medium,48,1846.81,11278.18,0.01,Delivery Truck,1836.81,227.55,32.48,Maureen Gastineau,California,West,Consumer,Furniture,Tables,Hon Rectangular Conference Tables,Jumbo Box,0.68,23-Jun-12
212,1411,20-Dec-09,High,47,1727.89,6717.93,0.09,Regular Air,1717.89,175.99,4.99,Ed Jacobs,California,West,Small Business,Technology,Telephones and Communication,5165,Small Box,0.59,22-Dec-09
235,1575,12-Sep-11,Medium,26,66.28,133.65,0.05,Regular Air,56.28,4.98,0.8,Dave Poirier,California,West,Small Business,Office Supplies,Paper,Rediform S.O.S. Phone Message Books,Wrap Bag,0.36,14-Sep-11
236,1575,12-Sep-11,Medium,10,-137.02,525.67,0.08,Regular Air,-147.02,65.99,5.26,Dave Poirier,California,West,Small Business,Technology,Telephones and Communication,8860,Small Box,0.56,14-Sep-11
240,1637,7-Feb-11,Not Specified,36,-1181.13,1225.52,0.1,Express Air,-1191.13,35.48,35,Aleksandra Gannaway,California,West,Corporate,Office Supplies,Storage & Organization,Belkin OmniView SE Rackmount Kit,Large Box,0.85,7-Feb-11
241,1637,7-Feb-11,Not Specified,10,-85.52,1024.29,0.07,Regular Air,-95.52,99.99,19.99,Aleksandra Gannaway,California,West,Corporate,Technology,Computer Peripherals,US Robotics 56K V.92 External Faxmodem,Small Box,0.52,7-Feb-11
242,1637,7-Feb-11,Not Specified,47,29.57,1348.57,0.08,Regular Air,19.57,30.98,8.99,Aleksandra Gannaway,California,West,Corporate,Office Supplies,Pens & Art Supplies,"Boston School Pro Electric Pencil Sharpener, 1670",Small Pack,0.58,9-Feb-11
272,1888,30-Oct-10,Not Specified,38,-1239.39,1264.46,0,Delivery Truck,-1249.39,31.76,45.51,Kean Thornton,California,West,Corporate,Furniture,Tables,Hon iLevel  Computer Training Table,Jumbo Box,0.65,30-Oct-10
273,1888,30-Oct-10,Not Specified,35,-104.74,158.25,0.09,Regular Air,-114.74,4.57,5.42,Kean Thornton,California,West,Corporate,Office Supplies,Binders and Binder Accessories,Newell® 3-Hole Punched Plastic Slotted Magazine Holders for Binders,Small Box,0.37,31-Oct-10
296,2052,12-Apr-12,High,23,-58.14,107.93,0,Regular Air,-68.14,4.13,5.34,Rob Lucas,California,West,Small Business,Office Supplies,Binders and Binder Accessories,ACCOHIDE® Binder by Acco,Small Box,0.38,14-Apr-12
301,2055,3-Sep-10,Critical,7,-22.35,66.41,0.05,Regular Air,-32.35,8.74,8.29,Nora Paige,California,West,Small Business,Office Supplies,Envelopes,#10- 4 1/8  x 9 1/2  Recycled Envelopes,Small Box,0.38,5-Sep-10
340,2309,3-Sep-11,Low,7,8.7,27.01,0.05,Regular Air,-1.3,3.8,1.49,Eric Barreto,California,West,Consumer,Office Supplies,Binders and Binder Accessories,Durable Pressboard Binders,Small Box,0.38,5-Sep-11
343,2341,29-May-10,Low,29,-48.25,157.49,0.09,Regular Air,-58.25,5.78,4.96,Sara Luxemburg,California,West,Small Business,Office Supplies,Paper,Xerox 1899,Small Box,0.36,5-Jun-10
350,2436,10-Sep-11,Not Specified,14,93.24,330.21,0.07,Express Air,83.24,22.84,5.47,Adam Hart,California,West,Corporate,Office Supplies,Paper,Xerox 1929,Small Box,0.39,13-Sep-11
357,2500,14-Aug-12,High,5,-15.56,22.56,0.04,Regular Air,-25.56,3.36,6.27,Bobby Elias,California,West,Small Business,Office Supplies,Binders and Binder Accessories,Cardinal Poly Pocket Divider Pockets for Ring Binders,Small Box,0.4,16-Aug-12
364,2535,24-May-10,Low,6,-19.71,82.72,0.08,Regular Air,-29.71,14.48,1.99,Roland Fjeld,California,West,Corporate,Technology,Computer Peripherals,TDK 4.7GB DVD+RW,Small Pack,0.49,26-May-10
386,2658,22-Sep-11,Medium,34,-179.33,229.51,0.04,Regular Air,-189.33,6.48,9.54,Bill Shonely,California,West,Small Business,Office Supplies,Paper,Xerox 1905,Small Box,0.37,23-Sep-11
387,2658,22-Sep-11,Medium,32,-175.8,473,0.09,Express Air,-185.8,15.42,10.68,Bill Shonely,California,West,Small Business,Office Supplies,Storage & Organization,"Decoflex Hanging Personal Folder File, Blue",Small Box,0.58,22-Sep-11
395,2725,20-May-09,Not Specified,39,406.97,2178.43,0.01,Express Air,396.97,65.99,8.99,Dave Poirier,California,West,Small Business,Technology,Telephones and Communication,5180,Small Box,0.56,21-May-09
404,2756,17-Apr-09,Critical,25,-3.77,1344.88,0.06,Regular Air,-13.77,55.94,4,Denny Ordway,California,West,Small Business,Technology,Computer Peripherals,"Fellowes Smart Design 104-Key Enhanced Keyboard, PS/2 Adapter, Platinum",Small Box,0.74,18-Apr-09
405,2756,17-Apr-09,Critical,42,121.75,248.54,0.07,Regular Air,111.75,6.3,0.5,Denny Ordway,California,West,Small Business,Office Supplies,Labels,Avery 48,Small Box,0.39,17-Apr-09
428,2853,4-May-09,High,25,953,4253.65,0.05,Express Air,943,178.47,19.99,Bill Tyler,California,West,Consumer,Office Supplies,Storage & Organization,"Hot File® 7-Pocket, Floor Stand",Small Box,0.55,7-May-09
436,2914,2-Mar-10,Medium,3,-14.74,62.88,0.09,Regular Air,-24.74,18.97,9.54,Maureen Gastineau,California,West,Consumer,Office Supplies,Paper,Xerox 1939,Small Box,0.37,3-Mar-10
441,2978,2-May-11,Critical,34,1322.04,6264.19,0.01,Regular Air,1312.04,205.99,19.99,Alan Schoenberger,California,West,Corporate,Technology,Telephones and Communication,iDEN i550,Small Box,0.6,3-May-11
442,2978,2-May-11,Critical,36,2087.91,5410.95,0.09,Regular Air,2077.91,162.93,19.99,Alan Schoenberger,California,West,Corporate,Office Supplies,Envelopes,Multimedia Mailers,Small Box,0.39,4-May-11
444,3008,7-Nov-11,Medium,41,3091.02,6831.72,0.01,Regular Air,3081.02,162.93,19.99,Charles Crestani,California,West,Consumer,Office Supplies,Envelopes,Multimedia Mailers,Small Box,0.39,8-Nov-11
448,3042,20-Nov-09,Medium,26,25.42,103.87,0.1,Regular Air,15.42,4.26,1.2,Christy Brittain,California,West,Consumer,Office Supplies,Pens & Art Supplies,"Dixon Prang® Watercolor Pencils, 10-Color Set with Brush",Wrap Bag,0.44,21-Nov-09
453,3078,11-Feb-10,High,12,10.35,33.86,0.05,Regular Air,0.35,2.88,0.7,Paul Lucas,California,West,Corporate,Office Supplies,Pens & Art Supplies,Newell 340,Wrap Bag,0.56,12-Feb-10
467,3175,14-Jul-09,Low,23,531.69,3553.62,0.07,Regular Air,521.69,165.2,19.99,Bradley Drucker,California,West,Small Business,Office Supplies,Storage & Organization,Economy Rollaway Files,Small Box,0.59,16-Jul-09
477,3300,14-Jul-11,Low,6,-37.36,92.02,0.1,Regular Air,-47.36,15.98,4,Bryan Spruell,California,West,Home Office,Technology,Computer Peripherals,Logitech Access Keyboard,Small Box,0.37,19-Jul-11
478,3328,18-Nov-12,Low,12,-752.44,1736.41,0.1,Delivery Truck,-762.44,146.05,80.2,Adam Hart,California,West,Corporate,Furniture,Tables,BPI Conference Tables,Jumbo Box,0.71,25-Nov-12
514,3525,21-Dec-11,Not Specified,38,21.41,115.43,0,Regular Air,11.41,2.78,1.34,Bryan Spruell,California,West,Home Office,Office Supplies,Pens & Art Supplies,Prang Drawing Pencil Set,Wrap Bag,0.45,23-Dec-11
515,3526,15-Mar-11,Low,20,30.67,246.06,0.08,Regular Air,20.67,12.07,6.2,Tom Prescott,California,West,Small Business,Furniture,Office Furnishings,Eldon® 500 Class  Desk Accessories,Wrap Bag,0.52,17-Mar-11
532,3621,5-May-10,Medium,14,-18.83,83.87,0.06,Regular Air,-28.83,5.58,5.3,Eric Barreto,California,West,Small Business,Office Supplies,Envelopes,Staples Brown Kraft Recycled Clasp Envelopes,Small Box,0.35,6-May-10
536,3649,5-Jul-09,Low,8,-5.46,79.42,0.01,Regular Air,-15.46,8.88,6.28,Brad Thomas,California,West,Home Office,Office Supplies,Binders and Binder Accessories,GBC Instant Index  System for Binding Systems,Small Box,0.35,10-Jul-09
537,3649,5-Jul-09,Low,26,27.14,75.6,0.06,Regular Air,17.14,2.88,0.99,Brad Thomas,California,West,Home Office,Office Supplies,Labels,Avery 514,Small Box,0.36,14-Jul-09
541,3654,2-Jun-12,Low,41,-141.15,95.73,0,Regular Air,-151.15,2.08,5.33,Karl Brown,California,West,Corporate,Furniture,Office Furnishings,Eldon® Wave Desk Accessories,Small Box,0.43,7-Jun-12
565,3814,21-Feb-11,Low,43,-128.02,1225.41,0.04,Express Air,-138.02,28.28,13.99,Thomas Thornton,California,West,Consumer,Office Supplies,Storage & Organization,Eldon Portable Mobile Manager,Medium Box,0.58,27-Feb-11
578,3911,16-Mar-11,Not Specified,24,-146.76,370.72,0.1,Regular Air,-156.76,15.7,11.25,Bobby Elias,California,West,Small Business,Office Supplies,Storage & Organization,Hanging Personal Folder File,Small Box,0.6,16-Mar-11
607,4134,11-Jan-11,Critical,48,-814.15,6403.39,0.01,Delivery Truck,-824.15,130.98,54.74,Anthony Garverick,California,West,Small Business,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",Jumbo Box,0.69,13-Jan-11
608,4134,11-Jan-11,Critical,23,-6.05,757.91,0.02,Regular Air,-16.05,30.97,4,Anthony Garverick,California,West,Small Business,Technology,Computer Peripherals,Microsoft Multimedia Keyboard,Small Box,0.74,11-Jan-11
615,4230,3-Mar-12,Critical,18,31.96,409.16,0.05,Regular Air,21.96,22.72,8.99,Tamara Willingham,California,West,Corporate,Furniture,Office Furnishings,Executive Impressions 14  Two-Color Numerals Wall Clock,Small Pack,0.44,4-Mar-12
616,4230,3-Mar-12,Critical,46,466.81,2508.32,0.07,Express Air,456.81,65.99,8.99,Tamara Willingham,California,West,Corporate,Technology,Telephones and Communication,5180,Small Box,0.56,5-Mar-12
624,4324,16-Jul-11,Critical,28,164.85,1165.33,0.04,Regular Air,154.85,40.97,8.99,Dan Campbell,California,West,Small Business,Office Supplies,Pens & Art Supplies,Sanford 52201 APSCO Electric Pencil Sharpener,Small Pack,0.59,18-Jul-11
651,4581,3-Sep-12,Not Specified,25,749.91,2325.42,0.02,Regular Air,739.91,90.48,19.99,Thea Hendricks,California,West,Home Office,Office Supplies,Envelopes,Tyvek® Side-Opening Peel & Seel® Expanding Envelopes,Small Box,0.4,5-Sep-12
674,4706,28-Dec-12,Not Specified,30,498.82,2116.7,0.02,Regular Air,488.82,67.28,19.99,Bradley Drucker,California,West,Small Business,Office Supplies,Binders and Binder Accessories,Catalog Binders with Expanding Posts,Small Box,0.4,30-Dec-12
677,4738,7-Apr-12,High,2,2.03,10.39,0.02,Regular Air,-7.97,4.71,0.7,David Kendrick,California,West,Home Office,Office Supplies,Rubber Bands,Plymouth Boxed Rubber Bands by Plymouth,Wrap Bag,0.8,8-Apr-12
683,4771,13-Dec-12,Critical,4,-116.47,135.93,0.04,Delivery Truck,-126.47,31.76,45.51,Christy Brittain,California,West,Consumer,Furniture,Tables,Hon iLevel  Computer Training Table,Jumbo Box,0.65,15-Dec-12
691,4804,27-Jan-12,High,13,113.26,463.83,0,Regular Air,103.26,33.98,1.99,Kean Thornton,California,West,Corporate,Technology,Computer Peripherals,"Imation Neon 80 Minute CD-R Spindle, 50/Pack",Small Pack,0.45,28-Jan-12
696,4870,5-Aug-09,Medium,44,2058.63,17248.09,0.08,Delivery Truck,2048.63,400.98,42.52,Luke Foster,California,West,Corporate,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,Jumbo Box,0.71,6-Aug-09
702,4931,16-Nov-09,Critical,22,56.49,168.31,0.1,Regular Air,46.49,8.17,1.69,Giulietta Dortch,California,West,Corporate,Office Supplies,Paper,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",Wrap Bag,0.38,16-Nov-09
703,4931,16-Nov-09,Critical,45,1381.74,4282.73,0.03,Regular Air,1371.74,110.99,2.5,Giulietta Dortch,California,West,Corporate,Technology,Telephones and Communication,T18,Small Box,0.57,18-Nov-09
716,5094,28-Mar-10,Not Specified,2,-28.28,79.58,0.06,Regular Air,-38.28,37.44,4.27,Mark Haberlin,California,West,Small Business,Office Supplies,Pens & Art Supplies,"Sanford Prismacolor® Professional Thick Lead Art Pencils, 36-Color Set",Wrap Bag,0.46,30-Mar-10
721,5188,1-Mar-11,Not Specified,24,41,192.8,0.05,Regular Air,31,8.01,2.87,Bradley Drucker,California,West,Small Business,Office Supplies,Paper,"TOPS Money Receipt Book, Consecutively Numbered in Red,",Wrap Bag,0.4,4-Mar-11
722,5189,25-Nov-10,Low,12,-211.12,900.06,0.05,Regular Air,-221.12,73.98,14.52,Evan Henry,California,West,Corporate,Technology,Computer Peripherals,Keytronic French Keyboard,Small Box,0.65,2-Dec-10
753,5408,20-Jul-12,Low,20,48.35,88.82,0.01,Regular Air,38.35,4.13,0.5,Bobby Elias,California,West,Small Business,Office Supplies,Labels,Avery 506,Small Box,0.39,27-Jul-12
754,5408,20-Jul-12,Low,11,1226.74,2392.23,0.04,Regular Air,1216.74,209.84,21.21,Bobby Elias,California,West,Small Business,Furniture,Office Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,Large Box,0.59,29-Jul-12
763,5472,10-Apr-10,Low,32,-74.33,216.08,0,Regular Air,-84.33,6.48,6.65,Karl Brown,California,West,Corporate,Office Supplies,Paper,Xerox 1966,Small Box,0.36,12-Apr-10
764,5472,10-Apr-10,Low,27,-14.44,339.03,0.09,Regular Air,-24.44,13.48,4.51,Karl Brown,California,West,Corporate,Office Supplies,Storage & Organization,"Tenex Personal Project File with Scoop Front Design, Black",Small Box,0.59,14-Apr-10
765,5472,10-Apr-10,Low,12,-172.97,1098.15,0.09,Regular Air,-182.97,115.99,5.92,Karl Brown,California,West,Corporate,Technology,Telephones and Communication,8890,Small Box,0.58,12-Apr-10
799,5702,6-Sep-10,Not Specified,20,209.73,2039.39,0.01,Regular Air,199.73,99.99,19.99,Grant Thornton,California,West,Corporate,Technology,Computer Peripherals,US Robotics 56K V.92 External Faxmodem,Small Box,0.52,8-Sep-10
827,5958,15-Sep-11,Medium,3,-2387.44,2036.97,0.03,Regular Air,-2397.44,699.99,24.49,Giulietta Dortch,California,West,Small Business,Technology,Copiers and Fax,Canon PC1060 Personal Laser Copier,Large Box,0.41,17-Sep-11
828,5958,15-Sep-11,Medium,21,37.74,2629.66,0.09,Delivery Truck,27.74,159.31,60,Giulietta Dortch,California,West,Small Business,Furniture,Tables,Hon Non-Folding Utility Tables,Jumbo Drum,0.55,15-Sep-11
829,5984,17-Jun-09,Low,37,-21.39,394.62,0.06,Regular Air,-31.39,10.89,4.5,Eric Barreto,California,West,Consumer,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,Small Box,0.59,22-Jun-09
830,5984,17-Jun-09,Low,42,24.48,464.64,0.03,Regular Air,14.48,10.64,5.16,Eric Barreto,California,West,Consumer,Furniture,Office Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",Small Box,0.57,22-Jun-09
831,5984,17-Jun-09,Low,11,32.25,96.68,0.03,Regular Air,22.25,7.96,4.95,Eric Barreto,California,West,Consumer,Furniture,Office Furnishings,Staples Plastic Wall Frames,Small Box,0.41,19-Jun-09
836,5989,14-Oct-11,Medium,6,3.36,155.48,0.1,Regular Air,-6.64,25.98,5.37,Ellis Ballard,California,West,Corporate,Office Supplies,Appliances,3M Office Air Cleaner,Medium Box,0.5,16-Oct-11
837,5989,14-Oct-11,Medium,21,6.8,56.77,0.06,Regular Air,-3.2,2.78,1.34,Ellis Ballard,California,West,Corporate,Office Supplies,Pens & Art Supplies,Prang Drawing Pencil Set,Wrap Bag,0.45,15-Oct-11
838,5990,7-Apr-10,Critical,9,-17.78,63.91,0.06,Regular Air,-27.78,6.48,6.35,Eric Murdock,California,West,Home Office,Office Supplies,Paper,Xerox 200,Small Box,0.37,8-Apr-10
846,6054,8-Sep-11,Low,6,4.13,27.32,0.05,Express Air,-5.87,2.08,5.33,Aleksandra Gannaway,California,West,Corporate,Furniture,Office Furnishings,Eldon® Wave Desk Accessories,Small Box,0.43,10-Sep-11
847,6054,8-Sep-11,Low,43,-221.34,643.31,0.08,Express Air,-231.34,15.42,10.68,Aleksandra Gannaway,California,West,Corporate,Office Supplies,Storage & Organization,"Decoflex Hanging Personal Folder File, Blue",Small Box,0.58,13-Sep-11
909,6531,17-Jul-10,High,42,-135.1,188.23,0.05,Regular Air,-145.1,4.37,5.15,Jill Fjeld,California,West,Home Office,Office Supplies,Appliances,"Eureka Sanitaire ® Multi-Pro Heavy-Duty Upright, Disposable Bags",Small Box,0.59,19-Jul-10
910,6531,17-Jul-10,High,28,153.04,541.95,0.06,Regular Air,143.04,19.84,4.1,Jill Fjeld,California,West,Home Office,Office Supplies,Pens & Art Supplies,Prismacolor Color Pencil Set,Wrap Bag,0.44,19-Jul-10
915,6564,21-Jan-11,Low,26,120.6,448.23,0.01,Regular Air,110.6,15.98,4,Anne McFarland,California,West,Consumer,Technology,Computer Peripherals,Logitech Access Keyboard,Small Box,0.37,21-Jan-11
916,6566,21-May-11,Critical,21,260.01,748.83,0.01,Regular Air,250.01,33.98,1.99,Kean Thornton,California,West,Corporate,Technology,Computer Peripherals,"Imation Neon 80 Minute CD-R Spindle, 50/Pack",Small Pack,0.45,21-May-11
925,6693,24-May-12,Critical,16,16.46,40.85,0.09,Regular Air,6.46,2.62,0.8,Astrea Jones,California,West,Corporate,Office Supplies,Rubber Bands,Staples Metal Binder Clips,Wrap Bag,0.39,26-May-12
931,6753,26-Sep-10,Low,7,24.57,53.14,0.04,Regular Air,14.57,6.64,4.95,Robert Barroso,California,West,Small Business,Furniture,Office Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,Small Pack,0.37,28-Sep-10
937,6788,4-Aug-11,Not Specified,41,22.69,127.84,0.02,Express Air,12.69,2.94,0.96,Bobby Elias,California,West,Small Business,Office Supplies,Pens & Art Supplies,Newell 343,Wrap Bag,0.58,6-Aug-11
938,6788,4-Aug-11,Not Specified,6,7.38,11.15,0.07,Regular Air,-2.62,1.81,0.75,Bobby Elias,California,West,Small Business,Office Supplies,Rubber Bands,Assorted Color Push Pins,Wrap Bag,0.52,5-Aug-11
949,6880,25-May-09,Medium,5,31.78,235.49,0.06,Regular Air,21.78,47.9,5.86,Peter Buhler,California,West,Consumer,Office Supplies,Paper,Xerox 1938,Small Box,0.37,27-May-09
954,6886,19-Jan-12,High,46,2395.3,8177.07,0.08,Regular Air,2385.3,178.47,19.99,Maureen Gastineau,California,West,Consumer,Office Supplies,Storage & Organization,"Hot File® 7-Pocket, Floor Stand",Small Box,0.55,20-Jan-12
969,7042,8-Jan-12,Medium,4,-337.16,1187.86,0.07,Delivery Truck,-347.16,376.13,85.63,Dean Katz,California,West,Home Office,Furniture,Tables,Bretford Rectangular Conference Table Tops,Jumbo Box,0.74,10-Jan-12
970,7043,25-Jan-09,Critical,4,1.07,11.08,0.06,Regular Air,-8.93,1.74,4.08,Giulietta Dortch,California,West,Corporate,Furniture,Office Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",Small Pack,0.53,26-Jan-09
996,7174,10-Mar-12,Not Specified,10,22.2,141.92,0.06,Regular Air,12.2,13.73,8.99,Thomas Thornton,California,West,Consumer,Furniture,Office Furnishings,DAX Wood Document Frame,Small Pack,0.49,12-Mar-12
1023,7458,4-Apr-12,Critical,9,-59.84,337.34,0.06,Regular Air,-69.84,39.48,1.99,Karen Carlisle,California,West,Corporate,Technology,Computer Peripherals,"80 Minute CD-R Spindle, 100/Pack - Staples",Small Pack,0.54,6-Apr-12
1056,7812,20-Apr-11,Low,17,4.82,475.9,0.04,Regular Air,-5.18,27.42,19.46,Karl Brown,California,West,Corporate,Furniture,Office Furnishings,Howard Miller Distant Time Traveler Alarm Clock,Small Box,0.44,27-Apr-11
1057,7812,20-Apr-11,Low,12,114.48,3635.63,0.09,Delivery Truck,104.48,320.64,29.2,Karl Brown,California,West,Corporate,Furniture,Tables,Chromcraft 48  x 96  Racetrack Double Pedestal Table,Jumbo Box,0.66,22-Apr-11
1059,7840,8-Jan-11,Low,34,-129.35,157.56,0.1,Regular Air,-139.35,4.89,4.93,Peter Buhler,California,West,Consumer,Technology,Computer Peripherals,"Maxell 3.5  DS/HD IBM-Formatted Diskettes, 10/Pack",Small Pack,0.66,12-Jan-11
1081,7938,13-Mar-10,Medium,16,-347.65,2026.05,0.1,Delivery Truck,-357.65,135.99,28.63,Carlos Meador,California,West,Corporate,Furniture,Chairs & Chairmats,Global Deluxe High-Back Office Chair in Storm,Jumbo Drum,0.76,15-Mar-10
1086,8001,19-Nov-10,High,15,-71.08,37.7,0.1,Regular Air,-81.08,2.18,7.09,Charles Crestani,California,West,Consumer,Office Supplies,Paper,"Ampad® Evidence® Wirebond Steno Books, 6  x 9 ",Wrap Bag,0.38,21-Nov-10
1087,8001,19-Nov-10,High,47,122.22,1059.72,0.01,Regular Air,112.22,20.98,5.42,Charles Crestani,California,West,Consumer,Office Supplies,Storage & Organization,Acco Perma® 3000 Stacking Storage Drawers,Small Box,0.66,21-Nov-10
1102,8101,4-Mar-10,Medium,35,-1206.64,3491.71,0.04,Delivery Truck,-1216.64,95.95,74.35,Maureen Gastineau,California,West,Consumer,Furniture,Chairs & Chairmats,Bevis Steel Folding Chairs,Jumbo Drum,0.57,6-Mar-10
1103,8101,4-Mar-10,Medium,15,0.68,485.16,0.1,Regular Air,-9.32,34.58,8.99,Maureen Gastineau,California,West,Consumer,Office Supplies,Pens & Art Supplies,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,Small Pack,0.56,6-Mar-10
1111,8161,3-Jun-09,High,45,49.19,112.72,0.09,Regular Air,39.19,2.61,0.5,Giulietta Dortch,California,West,Consumer,Office Supplies,Labels,Avery 494,Small Box,0.39,5-Jun-09
1141,8320,19-Sep-09,Not Specified,22,-18.45,150.34,0.06,Express Air,-28.45,6.48,5.14,Karl Brown,California,West,Home Office,Office Supplies,Paper,Xerox 23,Small Box,0.37,21-Sep-09
1144,8325,14-Jan-09,Critical,21,-210.05,2364.29,0.08,Delivery Truck,-220.05,115.99,56.14,Jennifer Patt,California,West,Home Office,Technology,Office Machines,Hewlett-Packard Deskjet 5550 Color Inkjet Printer,Jumbo Drum,0.4,16-Jan-09
1145,8325,14-Jan-09,Critical,27,23.92,112.57,0.08,Regular Air,13.92,4.28,0.94,Jennifer Patt,California,West,Home Office,Office Supplies,Pens & Art Supplies,Newell 336,Wrap Bag,0.56,17-Jan-09
1173,8576,9-Jan-09,High,43,-154.25,541.45,0,Express Air,-164.25,11.66,8.99,Cynthia Voltz,California,West,Corporate,Office Supplies,Pens & Art Supplies,Boston 16765 Mini Stand Up Battery Pencil Sharpener,Small Pack,0.59,11-Jan-09
1177,8582,20-Nov-10,Low,15,446.02,1556.55,0.04,Regular Air,436.02,105.34,24.49,David Kendrick,California,West,Home Office,Furniture,Office Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,Large Box,0.61,20-Nov-10
1204,8832,2-Feb-12,Low,39,18.65,647.81,0.1,Regular Air,8.65,17.67,8.99,Giulietta Dortch,California,West,Small Business,Furniture,Office Furnishings,Executive Impressions 12  Wall Clock,Small Pack,0.47,6-Feb-12
